mp_election_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note,national_average_debate,national_average_pmb,national_average_questions,attendance_national_average,state_average_debate,state_average_pmb,state_average_questions,attendance_state_average,mp_house
180149,Jugal Kishore,Elected,09-06-2024,In Office,Third Term,Jammu,Jammu And Kashmir,Bharatiya Janata Party,Male,Upto Higher Secondary,"Matriculation Examination from JandK State Board of School Education, Jammu in year 1981",63,33,0,199,0.902597403, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,26.33333333,NA,77,0.666666667,Lok Sabha
180150,Mian Altaf Ahmad,Elected,09-06-2024,In Office,First Term,Anantnag-Rajouri,Jammu And Kashmir,Jammu and Kashmir National Conference,Male,Graduate,L.L.B. from Kashmir Universithy in year 1980,69,17,0,12,0.649350649, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,26.33333333,NA,77,0.666666667,Lok Sabha
180153,Chandra Prakash Choudhary,Elected,09-06-2024,In Office,Second Term,Giridih,Jharkhand,AJSU Party,Male,Graduate,"B.Com. from Ramgarh College, Ramgarh, Ranchi University in year 1988",58,23,0,125,0.88961039, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.5,1,145.0833333,0.870670996,Lok Sabha
180154,Dulu Mahato,Elected,09-06-2024,In Office,First Term,Dhanbad,Jharkhand,Bharatiya Janata Party,Male,Upto Higher Secondary,"Intermediate of Arts from DAV , 12th High School, Katrasgarh, Dhanbad, Bihar, 1994",51,30,0,214,0.850649351, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.5,1,145.0833333,0.870670996,Lok Sabha
180155,Joba Majhi,Elected,09-06-2024,In Office,First Term,Singhbhum,Jharkhand,Jharkhand Mukti Morcha,Female,Upto Higher Secondary,"10th Class from Ram Janki Girls High School, Jugaslai, Year 1982",62,9,0,28,0.785714286, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.5,1,145.0833333,0.870670996,Lok Sabha
180156,Kali Charan Munda,Elected,09-06-2024,In Office,First Term,Khunti,Jharkhand,Indian National Congress,Male,Upto Higher Secondary,"Inter, Ranchi University, 1982",64,23,0,4,0.824675325, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.5,1,145.0833333,0.870670996,Lok Sabha
180158,Manish Jaiswal,Elected,09-06-2024,In Office,First Term,Hazaribagh,Jharkhand,Bharatiya Janata Party,Male,Graduate,"Bachelor in Arts (History Hons) from St. Columba's College, Hazaribagh, Ranchi University (1990)",61,32,0,241,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.5,1,145.0833333,0.870670996,Lok Sabha
180159,Nalin Soren,Elected,09-06-2024,In Office,First Term,Dumka,Jharkhand,Jharkhand Mukti Morcha,Male,Upto Higher Secondary,"BSc Part-I, Sahibganj College, Bhagalpur University, 1969",78,5,0,130,0.461038961, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.5,1,145.0833333,0.870670996,Lok Sabha
180162,Sukhdeo Bhagat,Elected,09-06-2024,In Office,First Term,Lohardaga,Jharkhand,Indian National Congress,Male,Post Graduate and above,M.A. from University of Delhi,65,12,0,67,0.902597403, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.5,1,145.0833333,0.870670996,Lok Sabha
180187,Shreyas M Patel,Elected,09-06-2024,In Office,First Term,Hassan,Karnataka,Indian National Congress,Male,Graduate,"B.B.M. from Mahajana First Grade College, Mysuru, 2012 Batch",35,20,0,31,0.798701299, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180163,Vijay Kumar Hansdak,Elected,09-06-2024,In Office,Third Term,Rajmahal,Jharkhand,Jharkhand Mukti Morcha,Male,Upto Higher Secondary,"Matric Examination, Saint Xavier's School, Sahibganj, ICSE, 2001",43,12,0,47,0.850649351, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.5,1,145.0833333,0.870670996,Lok Sabha
180165,B Y Raghavendra,Elected,09-06-2024,In Office,Third Term,Shimoga,Karnataka,Bharatiya Janata Party,Male,Graduate,BBM from Kuvempu University in 1994,52,7,0,88,0.753246753, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180166,Basavaraj Bommai,Elected,09-06-2024,In Office,First Term,Haveri,Karnataka,Bharatiya Janata Party,Male,Graduate,"Bachelor of Engineering in Mechanical from BVB Engineering College, Hubli in 1977-1982",66,3,0,136,0.798701299, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180167,Brijesh Chowta,Elected,09-06-2024,In Office,First Term,Dakshina Kannada,Karnataka,Bharatiya Janata Party,Male,Graduate,"B.Sc. from St. Aloysius College, Mangalore University in year 2002",44,37,0,214,0.961038961, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180168,C N Manjunath,Elected,09-06-2024,In Office,First Term,Bangalore Rural,Karnataka,Bharatiya Janata Party,Male,Post Graduate and above,M.D. (Cardiology) from Kasturba Medical College of Mangalore in year 1988,69,13,0,25,0.915584416, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180169,E Tukaram,Elected,09-06-2024,In Office,First Term,Bellary,Karnataka,Indian National Congress,Male,Post Graduate and above,"M. Com, Gulbarga University in 1992",59,2,0,57,0.584415584, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180170,G Kumar Naik,Elected,09-06-2024,In Office,First Term,Raichur,Karnataka,Indian National Congress,Male,Graduate,"Bachelor of Engineering (Civil) from University of Vishveshvaraya College of Engineering, Bengaluru in 1985",62,14,0,88,0.863636364, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180171,Govind Makthappa Karjol,Elected,09-06-2024,In Office,First Term,Chitradurga,Karnataka,Bharatiya Janata Party,Male,Upto Higher Secondary,"SSLC, SS High School, Vijayapura, Year Passed: 1970-71",75,2,0,87,0.733766234, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180173,Jagadish Shettar,Elected,09-06-2024,In Office,First Term,Belgaum,Karnataka,Bharatiya Janata Party,Male,Graduate,"LLB (Special) from Sakti Law Vidyalaya, Karnataka in 1980, B.Com from Karnataka University in 1977",70,3,0,45,0.850649351, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180176,Kota Srinivasa Poojary,Elected,09-06-2024,In Office,First Term,Udupi Chikmagalur,Karnataka,Bharatiya Janata Party,Male,Upto Higher Secondary,"7th Standard from Shambhavi School, Giliyaru",66,19,0,228,0.863636364, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180177,M Mallesh Babu,Elected,09-06-2024,In Office,First Term,Kolar,Karnataka,Janata Dal (Secular),Male,Post Graduate and above,"M.B.A. from Central College, Bangalore, Bangalore University in year 1997",52,14,0,32,0.896103896, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180178,P C Mohan,Elected,09-06-2024,In Office,Fourth Term,Bangalore Central,Karnataka,Bharatiya Janata Party,Male,Upto Higher Secondary,"Second year Pre-University Course from Vijaya College, Jayanagar, Bengaluru in year 1981",63,8,0,228,0.948051948, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180179,Gaddigoudar Parvatagouda Chandanagouda,Elected,09-06-2024,In Office,Fifth Term,Bagalkot,Karnataka,Bharatiya Janata Party,Male,Graduate,"LLB from Raja Lakhamagouda Law College, Belgaum in 1975, B.A. from Basaveshwara Kala University Bagalkot in 1972",75,1,0,16,0.863636364, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180180,Prabha Mallikarjun,Elected,09-06-2024,In Office,First Term,Davangere,Karnataka,Indian National Congress,Female,Graduate,BDS from Kuvempu University in 1998,50,27,0,106,0.811688312, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180182,Priyanka Satish Jarkiholi,Elected,09-06-2024,In Office,First Term,Chikkodi,Karnataka,Indian National Congress,Female,Post Graduate and above,"MBA from Visvesvaraya Technological University, Belagavi, Karnataka in year 2021",29,2,0,4,0.603896104, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180183,Radhakrishna,Elected,09-06-2024,In Office,First Term,Gulbarga,Karnataka,Indian National Congress,Male,Upto Higher Secondary,"SSLC From St. Aloysius High School, Bangalore in 1978",65,3,0,49,0.512987013, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180184,Ramesh Chandappa Jigajinagi,Elected,09-06-2024,In Office,Seventh Term,Bijapur,Karnataka,Bharatiya Janata Party,Male,Graduate,B.A. Passed from Vijayapur Karnataka University Dharwad in 1974,74,1,0,5,0.909090909, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180185,Sagar Eshwar Khandre,Elected,09-06-2024,In Office,First Term,Bidar,Karnataka,Indian National Congress,Male,Graduate,"B.B.A. LL.B. (Honours) CHRIST (Deemed to be University), Bangalore 2021",28,7,0,15,0.831168831, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180188,Sunil Bose,Elected,09-06-2024,In Office,First Term,Chamarajanagar,Karnataka,Indian National Congress,Male,Upto Higher Secondary,"Second Year, P.U.E., Dept. of Pre-University Education, Govt. of Karnataka in year 2000",44,2,0,46,0.61038961, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180189,Tejasvi Surya,Elected,09-06-2024,In Office,Second Term,Bangalore South,Karnataka,Bharatiya Janata Party,Male,Graduate,"B.A.L.L.B. from Bangalore Institute of Legal Studies, Bengaluru in year 2013",35,28,0,214,0.792207792, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180191,Vishweshwar Hegde Kageri,Elected,09-06-2024,In Office,First Term,Uttara Kannada,Karnataka,Bharatiya Janata Party,Male,Graduate,B.Com from Karnataka University in 1981-82,65,13,0,245,0.948051948, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180192,Yaduveer Wadiyar,Elected,09-06-2024,In Office,First Term,Mysore,Karnataka,Bharatiya Janata Party,Male,Graduate,"B.A. (Double Major in Economics and English) from University of Amherst, Massachusetts, USA in year 2015",34,17,0,123,0.831168831, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.70833333,0.083333333,96.08333333,0.802489177,Lok Sabha
180193,Adoor Prakash,Elected,09-06-2024,In Office,Second Term,Attingal,Kerala,Indian National Congress,Male,Graduate,LLB from Kerala University in year 1982,71,31,0,194,0.805194805, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,34.52046784,1.371345029,140.9736842,0.809125085,Lok Sabha
180194,Anto Antony,Elected,09-06-2024,In Office,Fourth Term,Pathanamthitta,Kerala,Indian National Congress,Male,Graduate,B.A. from Kerala University in year 1978,69,29,0,194,0.779220779, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,34.52046784,1.371345029,140.9736842,0.809125085,Lok Sabha
180199,K. Francis George,Elected,09-06-2024,In Office,Third Term,Kottayam,Kerala,Kerala Congress,Male,Graduate,L.L.B. from Keral University in year 1978,71,36,0,58,0.785714286, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,34.52046784,1.371345029,140.9736842,0.809125085,Lok Sabha
180200,K C Venugopal,Elected,09-06-2024,In Office,Third Term,Alappuzha,Kerala,Indian National Congress,Male,Post Graduate and above,"M.Sc. from Payyannur College, Payyannur (Calicut University) Kerala in year 1986",63,44,0,153,0.831168831, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,34.52046784,1.371345029,140.9736842,0.809125085,Lok Sabha
180201,K Radhakrishnan,Elected,09-06-2024,In Office,First Term,Alathur,Kerala,Communist Party Of India (Marxist),Male,Graduate,B.A. (Economics) from Kerala Varma College in year 1985-88,63,20,0,143,0.811688312, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,34.52046784,1.371345029,140.9736842,0.809125085,Lok Sabha
180202,K Sudhakaran,Elected,09-06-2024,In Office,Third Term,Kannur,Kerala,Indian National Congress,Male,Post Graduate and above,"M.A. (History) from Govt. Brennen College, Thalassery, Calicut University in year 1971-73",78,8,0,150,0.577922078, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,34.52046784,1.371345029,140.9736842,0.809125085,Lok Sabha
180204,M P Abdussamad Samadani,Elected,09-06-2024,In Office,Second Term,Ponnani,Kerala,Indian Union Muslim League,Male,Post Graduate and above,Ph.D. from J.N.U. New Delhi in year 2021,67,22,0,129,0.798701299, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,34.52046784,1.371345029,140.9736842,0.809125085,Lok Sabha
180544,Priyanka Gandhi Vadra,Elected,28-11-2024,In Office,First Term,Wayanad,Kerala,Indian National Congress,Female,Post Graduate,"Post Graduate Diploma in Buddhist Studies University of Sunderland, UK",54,11,0,47,0.840909091, Data corresponds to the period from 24-06-2024 to 13-08-2026.,17.45602317,0.283057851,106.501702,0.85328087,27.63157895,0.315789474,115.4736842,0.809125085,Lok Sabha
180207,Rajmohan Unnithan,Elected,09-06-2024,In Office,Second Term,Kasaragod,Kerala,Indian National Congress,Male,Graduate,"B.A. (Economics) from Sree Narayana College, Kollam, University of Kerala in year 1976",73,26,0,126,0.798701299, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,34.52046784,1.371345029,140.9736842,0.809125085,Lok Sabha
180211,Kodikunnil Suresh,Elected,09-06-2024,In Office,Eighth Term,Mavelikkara,Kerala,Indian National Congress,Male,Graduate,"LLB from Govt. Law College, Thiruvananthapuram, University of Kerala in year 1989",64,52,0,156,0.824675325, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,34.52046784,1.371345029,140.9736842,0.809125085,Lok Sabha
180215,Alok Sharma,Elected,09-06-2024,In Office,First Term,Bhopal,Madhya Pradesh,Bharatiya Janata Party,Male,Graduate,"B.Com. from Bhopal University, Bhopal in year 1987",58,12,0,245,0.87012987, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180216,Anil Firojiya,Elected,09-06-2024,In Office,Second Term,Ujjain,Madhya Pradesh,Bharatiya Janata Party,Male,Upto Higher Secondary,"12th from Lokmanya Tilak H.S School, Ujjain, 1990",55,11,0,139,0.883116883, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180217,Anita Nagarsingh Chouhan,Elected,09-06-2024,In Office,First Term,Ratlam,Madhya Pradesh,Bharatiya Janata Party,Female,Post Graduate and above,"L.L.M. from Indore Institute of Law, Devi Ahilya Vishwavidyalaya, Indore, 2019, PhD (pursuing) SAGE University, Indore",41,23,0,91,0.824675325, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180238,Shankar Lalwani,Elected,09-06-2024,In Office,Second Term,Indore,Madhya Pradesh,Bharatiya Janata Party,Male,Graduate,"B.Tech, University of Bombay, 1984",64,19,0,175,1, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180218,Ashish Dubey,Elected,09-06-2024,In Office,First Term,Jabalpur,Madhya Pradesh,Bharatiya Janata Party,Male,Graduate,Bachelor of Law and Legislature - (N.E.S. Vidhi Mahavidyalaya / Rani Durgavati University Jabalpur)   Year 2001-02,55,23,0,87,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180219,Bharat Singh Kushwah,Elected,09-06-2024,In Office,First Term,Gwalior,Madhya Pradesh,Bharatiya Janata Party,Male,Upto Higher Secondary,"Higher Secondary from Madhya Pradesh Education Board, Bhopal in year 1990",55,8,0,52,0.863636364, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180221,Bunty Vivek Sahu,Elected,09-06-2024,In Office,First Term,Chhindwara,Madhya Pradesh,Bharatiya Janata Party,Male,Upto Higher Secondary,"B.Com. Part (I) from P.G. Collge, Chhindwara in Year 1997-98",47,8,0,94,0.792207792, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180223,Rajesh Mishra,Elected,09-06-2024,In Office,First Term,Sidhi,Madhya Pradesh,Bharatiya Janata Party,Male,Post Graduate and above,"M.A. (Pol. Sc.) from IGNOU, New Delhi in year 2022",68,31,0,238,0.993506494, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180225,Faggan Singh Kulaste,Elected,09-06-2024,In Office,Seventh Term,Mandla,Madhya Pradesh,Bharatiya Janata Party,Male,Post Graduate and above,"M.A. from Harisingh Gour University, Sagar, M.P in year 1982",67,5,0,23,0.883116883, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180226,Gajendra Singh Patel,Elected,09-06-2024,In Office,Second Term,Khargone,Madhya Pradesh,Bharatiya Janata Party,Male,Graduate,"L.L.B. from Devi Ahilya Vishwavidyalaya, Christian College Indore, 2008",51,13,0,81,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180228,Gyaneshwar Patil,Elected,09-06-2024,In Office,Second Term,Khandwa,Madhya Pradesh,Bharatiya Janata Party,Male,Upto Higher Secondary,"BCom second year, IGNOU",57,15,0,244,0.922077922, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180229,Himadri Singh,Elected,09-06-2024,In Office,Second Term,Shahdol,Madhya Pradesh,Bharatiya Janata Party,Female,Graduate,"B.A. from Monad University, Hapur, U.P. in year 2012",38,7,0,172,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180230,Janardan Mishra,Elected,09-06-2024,In Office,Third Term,Rewa,Madhya Pradesh,Bharatiya Janata Party,Male,Graduate,"LLB from Awadhesh Pratap Singh University, Rewa in year 1984-85",70,18,0,194,1, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180232,Lata Wankhede,Elected,09-06-2024,In Office,First Term,Sagar,Madhya Pradesh,Bharatiya Janata Party,Female,Post Graduate and above,"Ph.D. from Swami Vivekanand University, Sagar in year 2021",56,23,0,128,0.88961039, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180234,Rahul Singh Lodhi,Elected,09-06-2024,In Office,First Term,Damoh,Madhya Pradesh,Bharatiya Janata Party,Male,Upto Higher Secondary,12th Passed from C.B.S.E. in year 2001,42,7,0,96,0.948051948, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180235,Rodmal Nagar,Elected,09-06-2024,In Office,Third Term,Rajgarh,Madhya Pradesh,Bharatiya Janata Party,Male,Graduate,Graduated from Vikram University in year 1983-84,65,27,0,51,0.935064935, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180236,Sandhya Ray,Elected,09-06-2024,In Office,Second Term,Bhind,Madhya Pradesh,Bharatiya Janata Party,Female,Post Graduate and above,"LLB from Barkatulla University Bhopal in 2007 and MA from Jiwaji University, Gwalior in 2001",52,11,0,69,0.954545455, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180239,Shivmangal Singh Tomar,Elected,09-06-2024,In Office,First Term,Morena,Madhya Pradesh,Bharatiya Janata Party,Male,Graduate,"L.L.B. from Govt. P.G. College, Morena, Madhya Pradesh in year 1990",66,1,0,45,0.824675325, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180241,Sudheer Gupta,Elected,09-06-2024,In Office,Third Term,Mandsour,Madhya Pradesh,Bharatiya Janata Party,Male,Post Graduate and above,"M.Com from Vikram University, Ujjain, 1981",67,41,0,252,0.941558442, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180243,Vishnu Datt Sharma,Elected,09-06-2024,In Office,Second Term,Khajuraho,Madhya Pradesh,Bharatiya Janata Party,Male,Post Graduate and above,"M.Sc. (Agriculture), Drishi Mahavidhyalay, Gwalior (JNU Krishi Vishwavidhyalay, Jabalpur)",55,9,0,151,0.798701299, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,18.375,0.291666667,135.5416667,0.919642857,Lok Sabha
180246,Amar Sharadrao Kale,Elected,09-06-2024,In Office,First Term,Wardha,Maharashtra,Nationalist Congress Party Sharadchandra Pawar,Male,Upto Higher Secondary,B.A. (Part-II) from Nagpur University,53,10,0,136,0.857142857, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180247,Amol Ramsing Kolhe,Elected,09-06-2024,In Office,Second Term,Shirur,Maharashtra,Nationalist Congress Party Sharadchandra Pawar,Male,Graduate,"M.B.B.S. from Seth G.S. Medical College, Parel, Mumbai in year 2002",45,18,0,247,0.733766234, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180248,Anil Yeshwant Desai,Elected,09-06-2024,In Office,First Term,Mumbai South Central,Maharashtra,Shiv Sena (Uddhav Balasaheb Thackeray),Male,Graduate,"B.Com. from Lala Lajpat Rai College of Commerce and Economics, Mahalaxmi, Mumbai University in year 1977 & L.L.B. from Mumbai University in year 1982",69,25,0,129,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180252,Bajrang Manohar Sonwane,Elected,09-06-2024,In Office,First Term,Beed,Maharashtra,Nationalist Congress Party Sharadchandra Pawar,Male,Graduate,"B.A. from Dr. Babasaheb Ambedkar Marathwada University, Aurangabad in year 2014",56,43,0,185,0.876623377, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180254,Bhaskar Murlidhar Bhagare,Elected,09-06-2024,In Office,First Term,Dindori,Maharashtra,Nationalist Congress Party Sharadchandra Pawar,Male,Post Graduate and above,"M.A. from K.T.H.M. College, Nashik, Pune University in year 1995",55,40,0,230,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180255,Bhausaheb Rajaram Wakchaure,Elected,09-06-2024,In Office,Second Term,Shirdi,Maharashtra,Shiv Sena (Uddhav Balasaheb Thackeray),Male,Graduate,L.L.B. from Pune University in year 1990,76,11,0,153,0.909090909, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180546,Chavan Ravindra Vasantrao,Elected,28-11-2024,In Office,First Term,Nanded,Maharashtra,Indian National Congress,Male,Post Graduate,"M.Sc. (Agriculture), M.Com Junagarh Agriculture University",45,10,0,184,0.71969697, Data corresponds to the period from 24-06-2024 to 13-08-2026.,17.45602317,0.283057851,106.501702,0.85328087,27.18604651,0.674418605,157.627907,0.844278827,Lok Sabha
